"lga","lga_ward","facilityName","facilityType","ownership","stateCode","lgaCode","facilityTypeCode","ownershipCode","facilityNoCode"
"ETI-OSA","Oniru/ Apese","Nuklius Specialist Clinic(Annex)","Primary","Private",24,"08",1,2,"0102"
"ETI-OSA","Oniru/ Apese","St Kizito Clinic","Primary","Private",24,"08",1,2,"0103"
"ETI-OSA","Sangotedo","Dalet Hospital","Primary","Private",24,"08",1,2,"0104"
"ETI-OSA","Sangotedo","Feyitola Hospital","Primary","Private",24,"08",1,2,"0105"
"ETI-OSA","Sangotedo","Safe Way Hospital","Secondary","Private",24,"08",2,2,"0106"
"ETI-OSA","Sangotedo","Sangotedo PHC","Primary","Public",24,"08",1,1,"0107"
"ETI-OSA","Sangotedo","The Almighty Specialist Hospital","Primary","Private",24,"08",1,2,"0108"
"ETI-OSA","Tarkwa bay","Tarkwa Bay HP","Primary","Public",24,"08",1,1,"0109"
"ETI-OSA","Victoria Island  2","Moderm Clinic & Skin Centre","Primary","Private",24,"08",1,2,"0110"
"ETI-OSA","Victoria Island  2","International Medical Clinic","Primary","Private",24,"08",1,2,"0111"
"ETI-OSA","Victoria Island  2","Bay Home Nursing Care","Primary","Private",24,"08",1,2,"0112"
"ETI-OSA","Victoria Island  2","Dako Industrial Clinic","Primary","Private",24,"08",1,2,"0113"
"ETI-OSA","Victoria Island  2","ELF Petroleum Nigeria Ltd Industrial Clinic","Primary","Private",24,"08",1,2,"0114"
"ETI-OSA","Victoria Island  2","Faith City  Hospital (ANNEX)","Primary","Private",24,"08",1,2,"0115"
"ETI-OSA","Victoria Island  2","Fertility Care Services Clinic","Primary","Private",24,"08",1,2,"0116"
"ETI-OSA","Victoria Island  2","Immaculate Conception Fertility Care Clinic","Primary","Private",24,"08",1,2,"0117"
"ETI-OSA","Victoria Island  2","Lagoon Clinic","Primary","Private",24,"08",1,2,"0118"
"ETI-OSA","Victoria Island  2","Medicure Clinic Ltd","Primary","Private",24,"08",1,2,"0119"
"ETI-OSA","Victoria Island  2","Paelon Memorial Clinic","Primary","Private",24,"08",1,2,"0120"
"ETI-OSA","Victoria Island  2","Premier Specialists Medical Centre","Secondary","Private",24,"08",2,2,"0121"
"ETI-OSA","Victoria Island  2","Reddington Multi - Specialist Hospital","Secondary","Private",24,"08",2,2,"0122"
"ETI-OSA","Victoria Island  2","Renaissance Medical Clinic","Primary","Private",24,"08",1,2,"0123"
"ETI-OSA","Victoria Island  2","The Bridge Hospital","Secondary","Private",24,"08",2,2,"0124"
"ETI-OSA","Victoria Island  2","Tocaro Emergency Medical Services Limited","Primary","Private",24,"08",1,2,"0125"
"IBEJU LEKKI","Iwerekun 1","Awoyaya PHC","Primary","Public",24,"09",1,1,"0001"
"IBEJU LEKKI","Iwerekun 1","CBHIS Awoyaya (Awoyaya PHC 1)","Primary","Public",24,"09",1,1,"0002"
"IBEJU LEKKI","Iwerekun 1","Awoyaya PHC 2","Primary","Public",24,"09",1,1,"0003"
"IBEJU LEKKI","Iwerekun 1","First Graceland Hospital","Secondary","Private",24,"09",2,2,"0004"
"IBEJU LEKKI","Iwerekun 1","Berachah Clinic","Primary","Private",24,"09",1,2,"0005"
"IBEJU LEKKI","Iwerekun 1","The Peninsula Hospital (Annex)","Secondary","Private",24,"09",2,2,"0006"
"IBEJU LEKKI","Iwerekun 1","Luscent Hospital","Secondary","Private",24,"09",2,2,"0007"
"IBEJU LEKKI","Iwerekun 1","Awoyaya Hospital","Secondary","Private",24,"09",2,2,"0008"
"IBEJU LEKKI","Iwerekun 2","Bogije PHC","Primary","Public",24,"09",1,1,"0009"
"IBEJU LEKKI","Iwerekun 2","Arapagi HP","Primary","Public",24,"09",1,1,"0010"
"IBEJU LEKKI","Ibeju 1","Ibeju PHC","Primary","Public",24,"09",1,1,"0011"
"IBEJU LEKKI","Ibeju 1","Ibeju Lekki General Hospital","Secondary","Public",24,"09",2,1,"0012"
"IBEJU LEKKI","Ibeju 1","Oloko Oba PHC","Primary","Public",24,"09",1,1,"0013"
"IBEJU LEKKI","Ibeju 1","LGA Staff Clinic","Primary","Public",24,"09",1,1,"0014"
"IBEJU LEKKI","Orimedu 3","Debojo PHC","Primary","Public",24,"09",1,1,"0015"
"IBEJU LEKKI","Orimedu 3","Solu Alade HC","Primary","Public",24,"09",1,1,"0016"
"IBEJU LEKKI","Orimedu 1","Orimedu PHC","Primary","Public",24,"09",1,1,"0017"
"IBEJU LEKKI","Lekki 1","Lekki PHC","Primary","Public",24,"09",1,1,"0018"
"IBEJU LEKKI","Lekki 1","Miserere Medical Centre","Primary","Private",24,"09",1,2,"0019"
"IBEJU LEKKI","Lekki 1","Havilah Eye Clinic","Primary","Private",24,"09",1,2,"0020"
"IBEJU LEKKI","Lekki 1","Idotun HP","Primary","Public",24,"09",1,1,"0021"
"IBEJU LEKKI","Lekki 1","Osoroko PHC","Primary","Public",24,"09",1,1,"0022"
"IBEJU LEKKI","Shirinwon 1","Apakin PHC","Primary","Public",24,"09",1,1,"0023"
"IBEJU LEKKI","Lekki 2","Okunraye PHC","Primary","Public",24,"09",1,1,"0024"
"IBEJU LEKKI","Lekki 2","Magbon Segun PHC","Primary","Public",24,"09",1,1,"0025"
"IBEJU LEKKI","Lekki 2","Aboreji HP","Primary","Public",24,"09",1,1,"0026"
"IBEJU LEKKI","Lekki 2","Idasho PHC","Primary","Public",24,"09",1,1,"0027"
"IBEJU LEKKI","Shirinwon 2","Folu PHC","Primary","Public",24,"09",1,1,"0028"
"IBEJU LEKKI","Shirinwon 2","Ide HP","Primary","Public",24,"09",1,1,"0029"
"IBEJU LEKKI","Shirinwon 2","Igbo Olomi HC","Primary","Public",24,"09",1,1,"0030"
"IBEJU LEKKI","Ise Gbogun","Okun Ise Health post","Primary","Public",24,"09",1,1,"0031"
"IBEJU LEKKI","Iberekodo","CBHIS Iberekodo (Iberekodo PHC)","Primary","Public",24,"09",1,1,"0032"
"IFAKO IJAYE","Victoria Island  2","Golden Mother Maternity Home","Primary","Private",24,10,1,2,"0001"
"IFAKO IJAYE","Victoria Island  2","Ifako General Hospital","Secondary","Public",24,10,2,1,"0002"
"IFAKO IJAYE","Victoria Island  2","Ifako PHC","Primary","Public",24,10,1,1,"0003"
"IFAKO IJAYE","Victoria Island  2","All In care  clinic","Secondary","Private",24,10,2,2,"0004"
"IFAKO IJAYE","Victoria Island  2","Ifako Maternity Centre","Primary","Private",24,10,1,2,"0005"
"IFAKO IJAYE","Victoria Island  2","Veritas Medical Clinic","Primary","Private",24,10,1,2,"0006"
"IFAKO IJAYE","Ifako Pele","Abio Hospital","Secondary","Private",24,10,2,2,"0007"
"IFAKO IJAYE","Ifako Pele","Sophi Clinic","Secondary","Private",24,10,2,2,"0008"
"IFAKO IJAYE","Ifako Pele","St Thomas's Hospital","Secondary","Private",24,10,2,2,"0009"
"IFAKO IJAYE","Ifako Pele","Hizbanna Maternity Centre","Primary","Private",24,10,1,2,"0010"
"IFAKO IJAYE","Ifako Pele","Deji Clinic","Secondary","Private",24,10,2,2,"0011"
"IFAKO IJAYE","Ifako Pele","Latobs Maternity Home","Primary","Private",24,10,1,2,"0012"
"IFAKO IJAYE","Ijaiye Okeira","Best Consult","Primary","Private",24,10,1,2,"0013"
"IFAKO IJAYE","Ijaiye Okeira","Aina Ajobo PHC","Primary","Public",24,10,1,1,"0014"
"IFAKO IJAYE","Ijaiye Okeira","Fabma Hospital","Secondary","Private",24,10,2,2,"0015"
"IFAKO IJAYE","Ijaiye Okeira","Brafus Hospital","Secondary","Private",24,10,2,2,"0016"
"IFAKO IJAYE","Ijaiye Okeira","Urbane Medical center","Secondary","Private",24,10,2,2,"0017"
"IFAKO IJAYE","Ijaiye Okeira","Victoria clinic","Primary","Private",24,10,1,2,"0018"
"IFAKO IJAYE","Ijaye Ifako","Blue Cross","Secondary","Private",24,10,2,2,"0019"
"IFAKO IJAYE","Ijaye Ifako","St Claver Hospital","Secondary","Private",24,10,2,2,"0020"
"IFAKO IJAYE","Ijaye Ifako","Roots Medical Centre","Primary","Private",24,11,1,2,"0021"
"IFAKO IJAYE","Ijaye Ifako","Lead Hospital","Secondary","Private",24,10,2,2,"0022"
"IFAKO IJAYE","Ijaye Ifako","Balm Gilead Medical","Secondary","Private",24,10,2,2,"0023"
"IFAKO IJAYE","Ijaye Ifako","Christun Hospital","Primary","Private",24,11,1,2,"0024"
"IFAKO IJAYE","Ijaye Ifako","Crest waves","Primary","Private",24,10,1,2,"0025"
"IFAKO IJAYE","Ijaye Ifako","Oak Medical Centre","Primary","Private",24,10,1,2,"0026"
"IFAKO IJAYE","Ijaye Ifako","Layole Hospital & Maternity Home","Primary","Private",24,10,1,2,"0027"
"IFAKO IJAYE","Ijaye Ifako","Fanimed Hospitals","Primary","Private",24,10,1,2,"0028"
"IFAKO IJAYE","Ijaye Ifako","May Flower Clinic","Primary","Private",24,10,1,2,"0029"
"IFAKO IJAYE","Iju Ishaga","Osuntuyi Med. Centre","Secondary","Private",24,10,2,2,"0030"
"IFAKO IJAYE","Iju Ishaga","Aqua-Libra Maternity Centre","Primary","Private",24,10,1,2,"0031"
"IFAKO IJAYE","Iju Ishaga","Longe Med. Hospital","Secondary","Private",24,10,2,2,"0032"
"IFAKO IJAYE","Iju Ishaga","Sarry-At Memorial Maternity Centre","Primary","Private",24,10,1,2,"0033"
"IFAKO IJAYE","Iju Ishaga","St Kizito Catholic Church Clinic","Primary","Private",24,10,1,2,"0034"
"IFAKO IJAYE","Iju Ishaga","Iju PHC","Primary","Public",24,10,1,1,"0035"
"IFAKO IJAYE","Iju Ishaga","Rolawe Medical Centre","Secondary","Private",24,10,2,2,"0036"
"IFAKO IJAYE","Iju Ishaga","Merciful God Maternity Home","Primary","Private",24,10,1,2,"0037"
"IFAKO IJAYE","Iju Ishaga","Fagba Convalescent Home","Primary","Private",24,10,1,2,"0038"
"IFAKO IJAYE","Iju Ogundimu","Polus Medical Clinic","Primary","Private",24,10,1,2,"0039"
"IFAKO IJAYE","Iju Ogundimu","Dew Medical Centre","Secondary","Private",24,10,2,2,"0040"
"IFAKO IJAYE","Iju Ogundimu","Ancilla Catholic Hospital","Secondary","Private",24,10,2,2,"0041"
"IFAKO IJAYE","Iju Ogundimu","Pacific Hospital","Secondary","Private",24,10,2,2,"0042"
"IFAKO IJAYE","Iju Obawole","Obawole PHC","Primary","Public",24,10,1,1,"0043"
"IFAKO IJAYE","Iju Obawole","King David Medical Clinic","Primary","Private",24,10,1,2,"0044"
"IFAKO IJAYE","Iju Obawole","Adekanjin-Adesola Convalescent Home","Primary","Private",24,10,1,2,"0045"
"IFAKO IJAYE","Iju Obawole","Trust In God Clinic","Primary","Private",24,10,1,2,"0046"
"IFAKO IJAYE","Agbado Ojokoro","Agbado PHC","Primary","Public",24,10,1,1,"0047"
"IFAKO IJAYE","Agbado Ojokoro","Aunty Ayo Mat. Home","Primary","Private",24,10,1,2,"0048"
"IFAKO IJAYE","Agbado Ojokoro","Shallom Medical center","Secondary","Private",24,10,2,2,"0049"
"IFAKO IJAYE","Agbado Ojokoro","God's Divine Hospital","Primary","Private",24,10,1,2,"0050"
"IFAKO IJAYE","Agbado Ojokoro","Banwo Maternity Home","Primary","Private",24,10,1,2,"0051"
"IFAKO IJAYE","Agbado Ojokoro","Orija Memorial Maternity Home","Primary","Private",24,10,1,2,"0052"
"IFAKO IJAYE","Agbado Ojokoro","Solidarity Convalescent Home","Primary","Private",24,10,1,2,"0053"
"IFAKO IJAYE","Agbado Ojokoro","F A Valentine","Primary","Private",24,10,1,2,"0054"
"IFAKO IJAYE","Agbado Ojokoro","D-Champion's Nursing Home","Primary","Private",24,10,1,2,"0055"
"IFAKO IJAYE","Agbado Ojokoro","Private Health Maternity Centre","Primary","Private",24,10,1,2,"0056"
"IFAKO IJAYE","Agbado Ojokoro","Hope Maternity Home","Primary","Private",24,10,1,2,"0057"
"IFAKO IJAYE","Agbado Ojokoro","Orire Convalescent Centre","Primary","Private",24,10,1,2,"0058"
"IFAKO IJAYE","Agbado Ojokoro","Tomi Nursing Home","Primary","Private",24,10,1,2,"0059"
"IFAKO IJAYE","Ijaiye Ojokoro","Ojokoro PHC","Primary","Public",24,10,1,1,"0060"
"IFAKO IJAYE","Ijaiye Ojokoro","Ahmadiyya Hospital","Secondary","Private",24,10,2,2,"0061"
"IFAKO IJAYE","Ijaiye Ojokoro","Longing Medical Centre","Secondary","Private",24,10,2,2,"0062"
"IFAKO IJAYE","Ijaiye Ojokoro","Setfone Hospital","Secondary","Private",24,10,2,2,"0063"
"IFAKO IJAYE","Ijaiye Ojokoro","Samom Clinic","Primary","Private",24,10,1,2,"0064"
"IFAKO IJAYE","Ijaiye Ojokoro","Robby Maternity Home","Primary","Public",24,10,1,1,"0065"
"IFAKO IJAYE","Ijaiye Ojokoro","New Ijaiye Medical Centre","Primary","Private",24,10,1,2,"0066"
"IFAKO IJAYE","Ijaiye Ojokoro","Ayo-Ola Clinic","Primary","Private",24,10,1,2,"0067"
"IFAKO IJAYE","Ijaiye Ojokoro","Nilan Medical Centre","Primary","Private",24,10,1,2,"0068"
"IFAKO IJAYE","Ijaiye  Gbinrinmi","Isokan PHC","Primary","Public",24,10,1,1,"0069"
"IFAKO IJAYE","Ijaiye  Gbinrinmi","Ayodele Medical Centre","Secondary","Private",24,10,2,2,"0070"
"IFAKO IJAYE","Ijaiye  Gbinrinmi","Heritage Nursing Home","Primary","Private",24,10,1,2,"0071"
"IFAKO IJAYE","Ijaiye  Gbinrinmi","St Emmanuel Convalescent Centre","Primary","Private",24,10,1,2,"0072"
"IFAKO IJAYE","Ijaiye  Gbinrinmi","Ebenezer Faith Maternity Centre","Primary","Private",24,10,1,2,"0073"
"IFAKO IJAYE","Ijaiye  Gbinrinmi","Grace Fountain Medical Centre","Secondary","Private",24,10,2,2,"0074"
"IFAKO IJAYE","Ijaiye  Gbinrinmi","Ayodele Medical Centre","Primary","Private",24,10,1,2,"0075"
"IFAKO IJAYE","Ilo Ajegunle","Ajegunle Ilo PHC","Primary","Public",24,10,1,1,"0076"
"IFAKO IJAYE","Ilo Ajegunle","Ife-Oluwani Nursing Home","Primary","Private",24,10,1,2,"0077"
"IFAKO IJAYE","Ilo Ajegunle","Inland Medical center","Primary","Private",24,10,1,2,"0078"
"IFAKO IJAYE","Ilo Ajegunle","Lex Medical Centre","Secondary","Private",24,10,2,2,"0079"
"IFAKO IJAYE","Ilo Ajegunle","St Michael's Medical Clinic","Primary","Private",24,10,1,2,"0080"
"IFAKO IJAYE","Ilo Ajegunle","B&S Nursing Home","Primary","Private",24,10,1,2,"0081"
"IFAKO IJAYE","Agbado Dalemo","Abule Titun PHC","Primary","Public",24,10,1,1,"0082"
"IFAKO IJAYE","Agbado Dalemo","Bolutife Convalescent Centre","Primary","Private",24,10,1,2,"0083"
"IFAKO IJAYE","Agbado Dalemo","Piscean Medicare Clinic","Primary","Private",24,10,1,2,"0084"
"IFAKO IJAYE","Agbado Dalemo","Olatunbosu Maternity & Convalescent Home","Primary","Private",24,10,1,2,"0085"
"IFAKO IJAYE","Agbado Dalemo","Uptown Medical Centre","Secondary","Private",24,10,2,2,"0086"
"IFAKO IJAYE","Agbado Dalemo","Adeolu Infirmary Clinic","Primary","Private",24,10,1,2,"0087"
"IFAKO IJAYE","Agbado Dalemo","Malomo Medical Clinic","Primary","Private",24,10,1,2,"0088"
"IFAKO IJAYE","Agbado Dalemo","Crescent Hospital","Primary","Private",24,10,1,2,"0089"
"IFAKO IJAYE","Agbado Dalemo","Jefis Specalist Hospital","Secondary","Private",24,10,2,2,"0090"
"IFAKO IJAYE","Agbado Dalemo","Iranlowo-Oluwa Maternity Home","Primary","Private",24,10,1,2,"0091"
"IFAKO IJAYE","Abule  Egba","Emerald Clinic","Primary","Private",24,10,1,2,"0092"
"IFAKO IJAYE","Abule  Egba","Geomarie","Secondary","Private",24,10,2,2,"0093"
"IKEJA","Orile Ikeja","God's Love Maternity Home","Primary","Private",24,11,1,2,"0001"
,"Orile Ikeja","Fellowship Hospital Limited","Primary","Private",24,11,1,2,"0002"
"IKEJA","Orile Ikeja","Baaji Specialist Clinic","Primary","Private",24,11,1,2,"0003"
"IKEJA","Orile Ikeja","Alban Specialist Hospital","Primary","Private",24,11,1,2,"0004"
"IKEJA","Orile Ikeja","Kanz Clinic And Maternity Centre","Primary","Private",24,11,1,2,"0005"
"IKEJA","Orile Ikeja","White House Clinic","Primary","Private",24,11,1,2,"0006"
"IKEJA","Orile Ikeja","Life Care Clinic","Primary","Private",24,11,1,2,"0007"
"IKEJA","Orile Ikeja","St Leo's Primary Health Care Clinic","Primary","Private",24,11,1,2,"0008"
"IKEJA","Orile Ikeja","Sharon Heights Medical Centre","Primary","Private",24,11,1,2,"0009"
"IKEJA","Orile Ikeja","St. Ives Specialist Hospital","Primary","Private",24,11,1,2,"0010"
"IKEJA","Orile Ikeja","Pro health Initiative","Primary","Private",24,11,1,2,"0011"
"IKEJA","Orile Ikeja","Gina Maternity Home","Primary","Private",24,11,1,2,"0012"
"IKEJA","Orile Ikeja","New Ikeja Hospital","Secondary","Private",24,11,2,2,"0013"
"IKEJA","Orile Ikeja","Unity Hospital LTD","Secondary","Private",24,11,2,2,"0014"
"IKEJA","Orile Ikeja","Triumph Medical Centre","Secondary","Private",24,11,2,2,"0015"
"IKEJA","Orile Ikeja","Clemal Clinic","Primary","Private",24,11,1,2,"0016"
"IKEJA","Orile Ikeja","RCCG Life Centre Hospital","Secondary","Private",24,11,2,2,"0017"
"IKEJA","Orile Ikeja","Motayo Hospital Ltd","Secondary","Private",24,11,2,2,"0018"
"IKEJA","Orile Ikeja","Shoreman Medical Centre","Secondary","Private",24,11,2,2,"0019"
"IKEJA","Seriki Aro","Bolasad Specialist Hospital","Primary","Private",24,11,1,2,"0020"
"IKEJA","Seriki Aro","Dominion Medical Consultant","Primary","Private",24,11,1,2,"0021"
"IKEJA","Seriki Aro","Hugo Medical Centre","Primary","Private",24,11,1,2,"0022"
"IKEJA","Seriki Aro","Ikeja Central hospital","Primary","Private",24,11,1,2,"0023"
"IKEJA","Seriki Aro","Healing Balm Clinic","Primary","Private",24,11,1,2,"0024"
"IKEJA","Seriki Aro","Lagoon Hospital","Secondary","Private",24,11,2,2,"0025"
"IKEJA","Seriki Aro","Mother And Child Hospital","Secondary","Private",24,11,2,2,"0026"
"IKEJA","Seriki Aro","Mount Sinai Hospital","Secondary","Private",24,11,2,2,"0027"
"IKEJA","Seriki Aro","Critical Rescue International Medi Clinic","Secondary","Private",24,11,2,2,"0028"
"IKEJA","Seriki Aro","Apex-Care Clinic","Primary","Private",24,11,1,2,"0029"
"IKEJA","Seriki Aro","The Lister Medical Centre","Secondary","Private",24,11,2,2,"0030"
"IKEJA","Seriki Aro","Holy Trinity Hospital","Secondary","Private",24,11,2,2,"0031"
"IKEJA","Seriki Aro","Adefemi Hospital","Secondary","Private",24,11,2,2,"0032"
"IKEJA","Anifowoshe","Rose Scan Maternity Home","Primary","Private",24,11,1,2,"0033"
"IKEJA","Anifowoshe","Ikeja PHC","Primary","Public",24,11,1,1,"0034"
"IKEJA","Onilekere","Lo'real Clinic & Maternity Home","Primary","Private",24,11,1,2,"0035"
"IKEJA","Onilekere","Medical Missionariers of Mary Medical Centre","Primary","Private",24,11,1,2,"0036"
"IKEJA","Onilekere","Olukayode Health care Centre","Primary","Private",24,11,1,2,"0037"
"IKEJA","Alausa","Cadbury Nigeria Limited Clinic","Primary","Private",24,11,1,2,"0038"
"IKEJA","Alausa","Lafarge Cement Staff Clinic","Primary","Private",24,11,1,2,"0039"
"IKEJA","Alausa","Alausa PHC","Primary","Public",24,11,1,1,"0040"
"IKEJA","Alausa","The Humana Hospital","Secondary","Private",24,11,2,2,"0041"
"IKEJA","Alausa","Bodet Maternity Centre","Secondary","Private",24,11,2,2,"0042"
"IKEJA","Alade","Bolanle Specialist Clinic","Primary","Private",24,11,1,2,"0043"
"IKEJA","Alade","Zoe Medical Centre","Primary","Private",24,11,1,2,"0044"
"IKEJA","Alade","Alade HP","Primary","Public",24,11,1,1,"0045"
"IKEJA","Alade","Ikeja Medical Centre Limited","Secondary","Private",24,11,2,2,"0046"
"IKEJA","Onigbongbo","Mainland Maternity Home","Primary","Private",24,11,1,2,"0047"
"IKEJA","Onigbongbo","Royal Rapha Medical Centre LTD","Primary","Private",24,11,1,2,"0048"
"IKEJA","Onigbongbo","9 Brigade Medical Centre","Primary","Private",24,11,1,2,"0049"
"IKEJA","Onigbongbo","Onigbongbo PHC","Primary","Public",24,11,1,1,"0050"
"IKEJA","Oregun","Unilever Nigeria Staff Clinic","Primary","Private",24,11,1,2,"0051"
"IKEJA","Oregun","Idowu Specialist Hospital","Primary","Private",24,11,1,2,"0052"
"IKEJA","Oregun","Oregun PHC","Primary","Public",24,11,1,1,"0053"
"IKEJA","Oregun","Vitabiotics Clinic","Primary","Private",24,11,1,2,"0054"
"IKEJA","Oregun","De Vine Hospital","Primary","Private",24,11,1,2,"0055"
"IKEJA","Oregun","Sylva Convalescent Home","Primary","Private",24,11,1,2,"0056"
"IKEJA","Oregun","Seven Up Staff Clinic","Primary","Private",24,11,1,2,"0057"
"IKEJA","Wasimi","Medical Art Centre","Primary","Private",24,11,1,2,"0058"
"IKEJA","Wasimi","Eko Corp Hospital","Tertiary","Private",24,11,3,2,"0059"
"IKEJA","Wasimi","Wasimi HC","Primary","Public",24,11,1,1,"0060"
"IKEJA","Opebi","Sofure Medical Clinic","Primary","Private",24,11,1,2,"0061"
"IKEJA","Opebi","Folarin Fountain Hospital","Secondary","Private",24,11,2,2,"0062"
"IKEJA","Opebi","St Ives Medical Centre","Primary","Private",24,11,1,2,"0063"
"IKEJA","Opebi","Artarimed Specialist Clinic","Primary","Private",24,11,1,2,"0064"
"IKEJA","Opebi","Melvin Jones Primary Health Screening Foundation","Primary","Private",24,11,1,2,"0065"
"IKEJA","Opebi","The Duke Medical","Primary","Private",24,11,1,2,"0066"
"IKEJA","Opebi","May Day Hospital","Primary","Private",24,11,1,2,"0067"
"IKEJA","Opebi","Methodist Church Clinic, Opebi","Primary","Private",24,11,1,2,"0068"
"IKEJA","Opebi","The Shepherd Medical Centre","Primary","Private",24,11,1,2,"0069"
"IKEJA","Opebi","June One Medical Centre","Secondary","Private",24,11,2,2,"0070"
"IKEJA","Opebi","House of Care Hospital","Secondary","Private",24,11,2,2,"0071"
"IKEJA","Opebi","Framag Specialist Hospital","Secondary","Private",24,11,2,2,"0072"
"IKEJA","Opebi","Duro Soleye Hospital","Secondary","Private",24,11,2,2,"0073"
"IKEJA","GRA","Archbishop Vining Memorial Church Clinic","Primary","Private",24,11,1,2,"0074"
"IKEJA","GRA","Medical Access Ltd","Primary","Private",24,11,1,2,"0075"
"IKEJA","GRA","Ezekiel Medical Centre","Primary","Private",24,11,1,2,"0076"
"IKEJA","GRA","Life Supprt Medical Centre","Secondary","Private",24,11,2,2,"0077"
"IKEJA","GRA","Finnih Medical Center","Secondary","Private",24,11,2,2,"0078"
"IKEJA","GRA","Reddington Hospital","Secondary","Private",24,11,2,2,"0079"
"IKEJA","GRA","Desert International Hospital","Secondary","Private",24,11,2,2,"0080"
"IKEJA","GRA","Police College Cottage Hospital","Secondary","Public",24,11,2,1,"0081"
"IKEJA","GRA","Lagos State University Teaching Hospital","Tertiary","Public",24,11,3,1,"0082"
"IKEJA","Aguda","Telab  Clinic","Primary","Private",24,11,1,2,"0083"
"IKEJA","Aguda","Regency Specialist Hospital","Primary","Private",24,11,1,2,"0084"
"IKEJA","Aguda","County Hospital Ltd","Secondary","Private",24,11,2,2,"0085"
"IKEJA","Aguda","Aguda PHC","Primary","Public",24,11,1,1,"0086"
"IKEJA","Oke Ira","Tolu Clinic","Primary","Private",24,11,1,2,"0087"
"IKEJA","Powerline","Oke-Ira PHC","Primary","Public",24,11,1,1,"0088"
"IKEJA","Powerline","Silkin Hospital","Primary","Private",24,11,1,2,"0089"
"IKEJA","Oke Ira Central","Lydia Nursing Home","Primary","Private",24,11,1,2,"0090"
"IKEJA","Oke Ira Central","De Tee & Kay Maternity Home","Primary","Private",24,11,1,2,"0091"
"IKEJA","Oke Ira Central","Comely Convalescent Home","Primary","Private",24,11,1,2,"0092"
"IKEJA","Oke Ira Central","Gideon Salvation Hospital","Secondary","Private",24,11,2,2,"0093"
